junction,timestamp,avg_speed,vehicle_count
Jogoo Road - City Stadium,1/6/2025 2:45,48,105
Thika Road - Muthaiga,1/6/2025 3:00,64,105
Uhuru Highway - Haile Selassie,1/6/2025 3:00,52,110
Waiyaki Way - Westlands,1/6/2025 3:00,24,98
Ngong Road - Adams Arcade,1/6/2025 3:00,41,88
Jogoo Road - City Stadium,1/6/2025 3:00,48,118
Thika Road - Muthaiga,1/6/2025 3:15,59,72
Uhuru Highway - Haile Selassie,1/6/2025 3:15,58,94
Waiyaki Way - Westlands,1/6/2025 3:15,57,104
Ngong Road - Adams Arcade,1/6/2025 3:15,45,73
Jogoo Road - City Stadium,1/6/2025 3:15,53,74
Thika Road - Muthaiga,1/6/2025 3:30,63,97
Uhuru Highway - Haile Selassie,1/6/2025 3:30,58,110
Waiyaki Way - Westlands,1/6/2025 3:30,47,124
Ngong Road - Adams Arcade,1/6/2025 3:30,36,87
Jogoo Road - City Stadium,1/6/2025 3:30,48,81
Thika Road - Muthaiga,1/6/2025 3:45,57,106
Uhuru Highway - Haile Selassie,1/6/2025 3:45,51,106
Waiyaki Way - Westlands,1/6/2025 3:45,52,91
Ngong Road - Adams Arcade,1/6/2025 3:45,55,62
Jogoo Road - City Stadium,1/6/2025 3:45,53,85
Thika Road - Muthaiga,1/6/2025 4:00,65,70
Uhuru Highway - Haile Selassie,1/6/2025 4:00,58,120
Waiyaki Way - Westlands,1/6/2025 4:00,51,85
Ngong Road - Adams Arcade,1/6/2025 4:00,42,67
Jogoo Road - City Stadium,1/6/2025 4:00,54,110
Thika Road - Muthaiga,1/6/2025 4:15,52,90
Uhuru Highway - Haile Selassie,1/6/2025 4:15,55,119
Waiyaki Way - Westlands,1/6/2025 4:15,56,65
Ngong Road - Adams Arcade,1/6/2025 4:15,54,84
Jogoo Road - City Stadium,1/6/2025 4:15,22,78
Thika Road - Muthaiga,1/6/2025 4:30,62,94
Uhuru Highway - Haile Selassie,1/6/2025 4:30,47,84
Waiyaki Way - Westlands,1/6/2025 4:30,47,141
Ngong Road - Adams Arcade,1/6/2025 4:30,39,95
Jogoo Road - City Stadium,1/6/2025 4:30,46,63
Thika Road - Muthaiga,1/6/2025 4:45,56,86
Uhuru Highway - Haile Selassie,1/6/2025 4:45,57,108
Waiyaki Way - Westlands,1/6/2025 4:45,39,97
Ngong Road - Adams Arcade,1/6/2025 4:45,29,92
Jogoo Road - City Stadium,1/6/2025 4:45,53,64
Thika Road - Muthaiga,1/6/2025 5:00,59,97
Uhuru Highway - Haile Selassie,1/6/2025 5:00,49,89
Waiyaki Way - Westlands,1/6/2025 5:00,37,96
Ngong Road - Adams Arcade,1/6/2025 5:00,50,73
Jogoo Road - City Stadium,1/6/2025 5:00,44,116
Thika Road - Muthaiga,1/6/2025 5:15,44,101
Uhuru Highway - Haile Selassie,1/6/2025 5:15,48,119
Waiyaki Way - Westlands,1/6/2025 5:15,48,104
Ngong Road - Adams Arcade,1/6/2025 5:15,38,104
Jogoo Road - City Stadium,1/6/2025 5:15,45,104
Thika Road - Muthaiga,1/6/2025 5:30,58,87
Uhuru Highway - Haile Selassie,1/6/2025 5:30,54,97
Waiyaki Way - Westlands,1/6/2025 5:30,51,99
Ngong Road - Adams Arcade,1/6/2025 5:30,51,86
Jogoo Road - City Stadium,1/6/2025 5:30,39,108
Thika Road - Muthaiga,1/6/2025 5:45,50,103
Uhuru Highway - Haile Selassie,1/6/2025 5:45,59,118
Waiyaki Way - Westlands,1/6/2025 5:45,50,71
Ngong Road - Adams Arcade,1/6/2025 5:45,38,77
Jogoo Road - City Stadium,1/6/2025 5:45,42,115
Thika Road - Muthaiga,1/6/2025 6:00,60,77
Uhuru Highway - Haile Selassie,1/6/2025 6:00,53,120
Waiyaki Way - Westlands,1/6/2025 6:00,54,117
Ngong Road - Adams Arcade,1/6/2025 6:00,40,52
Jogoo Road - City Stadium,1/6/2025 6:00,51,86
Thika Road - Muthaiga,1/6/2025 6:15,80,50
Uhuru Highway - Haile Selassie,1/6/2025 6:15,56,117
Waiyaki Way - Westlands,1/6/2025 6:15,68,117
Ngong Road - Adams Arcade,1/6/2025 6:15,52,98
Jogoo Road - City Stadium,1/6/2025 6:15,46,96
Thika Road - Muthaiga,1/6/2025 6:30,53,82
Uhuru Highway - Haile Selassie,1/6/2025 6:30,44,99
Waiyaki Way - Westlands,1/6/2025 6:30,36,98
Ngong Road - Adams Arcade,1/6/2025 6:30,44,87
Jogoo Road - City Stadium,1/6/2025 6:30,43,97
Thika Road - Muthaiga,1/6/2025 6:45,70,136
Uhuru Highway - Haile Selassie,1/6/2025 6:45,56,91
Waiyaki Way - Westlands,1/6/2025 6:45,41,90
Ngong Road - Adams Arcade,1/6/2025 6:45,48,64
Jogoo Road - City Stadium,1/6/2025 6:45,55,84
Thika Road - Muthaiga,1/6/2025 7:00,48,158
Uhuru Highway - Haile Selassie,1/6/2025 7:00,38,163
Waiyaki Way - Westlands,1/6/2025 7:00,27,169
Ngong Road - Adams Arcade,1/6/2025 7:00,41,124
Jogoo Road - City Stadium,1/6/2025 7:00,35,155
Thika Road - Muthaiga,1/6/2025 7:15,27,131
Uhuru Highway - Haile Selassie,1/6/2025 7:15,33,167
Waiyaki Way - Westlands,1/6/2025 7:15,31,144
Ngong Road - Adams Arcade,1/6/2025 7:15,19,110
Jogoo Road - City Stadium,1/6/2025 7:15,34,162
Thika Road - Muthaiga,1/6/2025 7:30,29,138
Uhuru Highway - Haile Selassie,1/6/2025 7:30,31,160
Waiyaki Way - Westlands,1/6/2025 7:30,38,169
Ngong Road - Adams Arcade,1/6/2025 7:30,18,128
Jogoo Road - City Stadium,1/6/2025 7:30,23,156
Thika Road - Muthaiga,1/6/2025 7:45,48,136
Uhuru Highway - Haile Selassie,1/6/2025 7:45,35,188
Waiyaki Way - Westlands,1/6/2025 7:45,32,140
Ngong Road - Adams Arcade,1/6/2025 7:45,25,151
Jogoo Road - City Stadium,1/6/2025 7:45,40,172
Thika Road - Muthaiga,1/6/2025 8:00,39,168
Uhuru Highway - Haile Selassie,1/6/2025 8:00,45,184
Waiyaki Way - Westlands,1/6/2025 8:00,27,166
Ngong Road - Adams Arcade,1/6/2025 8:00,30,129
Jogoo Road - City Stadium,1/6/2025 8:00,28,132
Thika Road - Muthaiga,1/6/2025 8:15,19,160
Uhuru Highway - Haile Selassie,1/6/2025 8:15,43,199
Waiyaki Way - Westlands,1/6/2025 8:15,35,153
Ngong Road - Adams Arcade,1/6/2025 8:15,37,136
Jogoo Road - City Stadium,1/6/2025 8:15,18,166
Thika Road - Muthaiga,1/6/2025 8:30,35,152
Uhuru Highway - Haile Selassie,1/6/2025 8:30,28,177
Waiyaki Way - Westlands,1/6/2025 8:30,39,186
Ngong Road - Adams Arcade,1/6/2025 8:30,17,124
Jogoo Road - City Stadium,1/6/2025 8:30,33,146
Thika Road - Muthaiga,1/6/2025 8:45,47,147
Uhuru Highway - Haile Selassie,1/6/2025 8:45,42,187
Waiyaki Way - Westlands,1/6/2025 8:45,20,164
Ngong Road - Adams Arcade,1/6/2025 8:45,36,133
Jogoo Road - City Stadium,1/6/2025 8:45,34,151
Thika Road - Muthaiga,1/6/2025 9:00,29,139
Uhuru Highway - Haile Selassie,1/6/2025 9:00,36,174
Waiyaki Way - Westlands,1/6/2025 9:00,29,150
Ngong Road - Adams Arcade,1/6/2025 9:00,37,121
Jogoo Road - City Stadium,1/6/2025 9:00,41,147
Thika Road - Muthaiga,1/6/2025 9:15,36,166
Uhuru Highway - Haile Selassie,1/6/2025 9:15,17,160
Waiyaki Way - Westlands,1/6/2025 9:15,20,137
Ngong Road - Adams Arcade,1/6/2025 9:15,29,156
Jogoo Road - City Stadium,1/6/2025 9:15,12,157
Thika Road - Muthaiga,1/6/2025 9:30,44,126
Uhuru Highway - Haile Selassie,1/6/2025 9:30,33,180
Waiyaki Way - Westlands,1/6/2025 9:30,44,168
Ngong Road - Adams Arcade,1/6/2025 9:30,28,132
Jogoo Road - City Stadium,1/6/2025 9:30,49,154
Thika Road - Muthaiga,1/6/2025 9:45,42,112
Uhuru Highway - Haile Selassie,1/6/2025 9:45,38,174
Waiyaki Way - Westlands,1/6/2025 9:45,30,150
Ngong Road - Adams Arcade,1/6/2025 9:45,53,146
Jogoo Road - City Stadium,1/6/2025 9:45,23,164
Thika Road - Muthaiga,1/6/2025 10:00,56,83
Uhuru Highway - Haile Selassie,1/6/2025 10:00,52,83
Waiyaki Way - Westlands,1/6/2025 10:00,39,110
Ngong Road - Adams Arcade,1/6/2025 10:00,48,100
Jogoo Road - City Stadium,1/6/2025 10:00,46,83
Thika Road - Muthaiga,1/6/2025 10:15,65,113
Uhuru Highway - Haile Selassie,1/6/2025 10:15,53,110
Waiyaki Way - Westlands,1/6/2025 10:15,45,101
Ngong Road - Adams Arcade,1/6/2025 10:15,61,53
Jogoo Road - City Stadium,1/6/2025 10:15,51,97
Thika Road - Muthaiga,1/6/2025 10:30,54,89
Uhuru Highway - Haile Selassie,1/6/2025 10:30,42,107
Waiyaki Way - Westlands,1/6/2025 10:30,40,134
Ngong Road - Adams Arcade,1/6/2025 10:30,41,69
Jogoo Road - City Stadium,1/6/2025 10:30,48,114
Thika Road - Muthaiga,1/6/2025 10:45,70,71
Uhuru Highway - Haile Selassie,1/6/2025 10:45,59,120
Waiyaki Way - Westlands,1/6/2025 10:45,69,110
Ngong Road - Adams Arcade,1/6/2025 10:45,39,117
Jogoo Road - City Stadium,1/6/2025 10:45,51,119
Thika Road - Muthaiga,1/6/2025 11:00,46,97
Uhuru Highway - Haile Selassie,1/6/2025 11:00,48,107
Waiyaki Way - Westlands,1/6/2025 11:00,58,112
Ngong Road - Adams Arcade,1/6/2025 11:00,44,53
Jogoo Road - City Stadium,1/6/2025 11:00,46,111
Thika Road - Muthaiga,1/6/2025 11:15,62,100
Uhuru Highway - Haile Selassie,1/6/2025 11:15,52,115
Waiyaki Way - Westlands,1/6/2025 11:15,41,81
Ngong Road - Adams Arcade,1/6/2025 11:15,45,95
Jogoo Road - City Stadium,1/6/2025 11:15,44,92
Thika Road - Muthaiga,1/6/2025 11:30,68,85
Uhuru Highway - Haile Selassie,1/6/2025 11:30,44,104
Waiyaki Way - Westlands,1/6/2025 11:30,48,111
Ngong Road - Adams Arcade,1/6/2025 11:30,57,85
Jogoo Road - City Stadium,1/6/2025 11:30,50,94
Thika Road - Muthaiga,1/6/2025 11:45,58,72
Uhuru Highway - Haile Selassie,1/6/2025 11:45,42,119
Waiyaki Way - Westlands,1/6/2025 11:45,50,103
Ngong Road - Adams Arcade,1/6/2025 11:45,53,85
Jogoo Road - City Stadium,1/6/2025 11:45,59,100
Thika Road - Muthaiga,1/6/2025 12:00,61,75
Uhuru Highway - Haile Selassie,1/6/2025 12:00,46,111
Waiyaki Way - Westlands,1/6/2025 12:00,68,114
Ngong Road - Adams Arcade,1/6/2025 12:00,49,84
Jogoo Road - City Stadium,1/6/2025 12:00,42,96
Thika Road - Muthaiga,1/6/2025 12:15,54,62
Uhuru Highway - Haile Selassie,1/6/2025 12:15,68,89
Waiyaki Way - Westlands,1/6/2025 12:15,47,98
Ngong Road - Adams Arcade,1/6/2025 12:15,36,98
Jogoo Road - City Stadium,1/6/2025 12:15,48,83
Thika Road - Muthaiga,1/6/2025 12:30,64,105
Uhuru Highway - Haile Selassie,1/6/2025 12:30,55,113
Waiyaki Way - Westlands,1/6/2025 12:30,51,106
Ngong Road - Adams Arcade,1/6/2025 12:30,45,69
Jogoo Road - City Stadium,1/6/2025 12:30,48,78
Thika Road - Muthaiga,1/6/2025 12:45,80,82
Uhuru Highway - Haile Selassie,1/6/2025 12:45,43,109
Waiyaki Way - Westlands,1/6/2025 12:45,54,97
Ngong Road - Adams Arcade,1/6/2025 12:45,40,110
Jogoo Road - City Stadium,1/6/2025 12:45,54,71
Thika Road - Muthaiga,1/6/2025 13:00,56,69
Uhuru Highway - Haile Selassie,1/6/2025 13:00,54,106
Waiyaki Way - Westlands,1/6/2025 13:00,44,110
Ngong Road - Adams Arcade,1/6/2025 13:00,44,80
Jogoo Road - City Stadium,1/6/2025 13:00,48,97
Thika Road - Muthaiga,1/6/2025 13:15,66,96
Uhuru Highway - Haile Selassie,1/6/2025 13:15,58,115
Waiyaki Way - Westlands,1/6/2025 13:15,50,76
Ngong Road - Adams Arcade,1/6/2025 13:15,50,92
Jogoo Road - City Stadium,1/6/2025 13:15,42,84
Thika Road - Muthaiga,1/6/2025 13:30,64,81
Uhuru Highway - Haile Selassie,1/6/2025 13:30,51,125
Waiyaki Way - Westlands,1/6/2025 13:30,50,113
Ngong Road - Adams Arcade,1/6/2025 13:30,43,83
Jogoo Road - City Stadium,1/6/2025 13:30,50,106
Thika Road - Muthaiga,1/6/2025 13:45,53,124
Uhuru Highway - Haile Selassie,1/6/2025 13:45,50,117
Waiyaki Way - Westlands,1/6/2025 13:45,49,86
Ngong Road - Adams Arcade,1/6/2025 13:45,68,87
Jogoo Road - City Stadium,1/6/2025 13:45,38,92
Thika Road - Muthaiga,1/6/2025 14:00,43,94
Uhuru Highway - Haile Selassie,1/6/2025 14:00,55,108
Waiyaki Way - Westlands,1/6/2025 14:00,57,111
Ngong Road - Adams Arcade,1/6/2025 14:00,43,77
Jogoo Road - City Stadium,1/6/2025 14:00,38,83
Thika Road - Muthaiga,1/6/2025 14:15,49,94
Uhuru Highway - Haile Selassie,1/6/2025 14:15,47,103
Waiyaki Way - Westlands,1/6/2025 14:15,64,108
Ngong Road - Adams Arcade,1/6/2025 14:15,30,65
Jogoo Road - City Stadium,1/6/2025 14:15,48,93
Thika Road - Muthaiga,1/6/2025 14:30,56,93
Uhuru Highway - Haile Selassie,1/6/2025 14:30,57,106
Waiyaki Way - Westlands,1/6/2025 14:30,34,115
Ngong Road - Adams Arcade,1/6/2025 14:30,46,79
Jogoo Road - City Stadium,1/6/2025 14:30,61,81
Thika Road - Muthaiga,1/6/2025 14:45,59,80
Uhuru Highway - Haile Selassie,1/6/2025 14:45,50,118
Waiyaki Way - Westlands,1/6/2025 14:45,46,72
Ngong Road - Adams Arcade,1/6/2025 14:45,42,100
Jogoo Road - City Stadium,1/6/2025 14:45,55,82
Thika Road - Muthaiga,1/6/2025 15:00,55,85
Uhuru Highway - Haile Selassie,1/6/2025 15:00,61,112
Waiyaki Way - Westlands,1/6/2025 15:00,56,135
Ngong Road - Adams Arcade,1/6/2025 15:00,40,102
Jogoo Road - City Stadium,1/6/2025 15:00,48,79
Thika Road - Muthaiga,1/6/2025 15:15,51,91
Uhuru Highway - Haile Selassie,1/6/2025 15:15,58,107
Waiyaki Way - Westlands,1/6/2025 15:15,54,105
Ngong Road - Adams Arcade,1/6/2025 15:15,40,89
Jogoo Road - City Stadium,1/6/2025 15:15,38,87
Thika Road - Muthaiga,1/6/2025 15:30,60,116
Uhuru Highway - Haile Selassie,1/6/2025 15:30,47,106
Waiyaki Way - Westlands,1/6/2025 15:30,41,144
Ngong Road - Adams Arcade,1/6/2025 15:30,48,78
Jogoo Road - City Stadium,1/6/2025 15:30,55,104
Thika Road - Muthaiga,1/6/2025 15:45,64,117
Uhuru Highway - Haile Selassie,1/6/2025 15:45,52,94
Waiyaki Way - Westlands,1/6/2025 15:45,66,104
Ngong Road - Adams Arcade,1/6/2025 15:45,54,64
Jogoo Road - City Stadium,1/6/2025 15:45,54,97
Thika Road - Muthaiga,1/6/2025 16:00,30,142
Uhuru Highway - Haile Selassie,1/6/2025 16:00,39,187
Waiyaki Way - Westlands,1/6/2025 16:00,31,174
Ngong Road - Adams Arcade,1/6/2025 16:00,15,127
Jogoo Road - City Stadium,1/6/2025 16:00,33,164
Thika Road - Muthaiga,1/6/2025 16:15,33,129
Uhuru Highway - Haile Selassie,1/6/2025 16:15,22,168
Waiyaki Way - Westlands,1/6/2025 16:15,22,147
Ngong Road - Adams Arcade,1/6/2025 16:15,22,129
Jogoo Road - City Stadium,1/6/2025 16:15,46,127
Thika Road - Muthaiga,1/6/2025 16:30,31,162
Uhuru Highway - Haile Selassie,1/6/2025 16:30,37,180
Waiyaki Way - Westlands,1/6/2025 16:30,24,177
Ngong Road - Adams Arcade,1/6/2025 16:30,23,152
Jogoo Road - City Stadium,1/6/2025 16:30,35,131
Thika Road - Muthaiga,1/6/2025 16:45,58,163
Uhuru Highway - Haile Selassie,1/6/2025 16:45,39,158
Waiyaki Way - Westlands,1/6/2025 16:45,37,153
Ngong Road - Adams Arcade,1/6/2025 16:45,18,113
Jogoo Road - City Stadium,1/6/2025 16:45,30,140
Thika Road - Muthaiga,1/6/2025 17:00,42,134
Uhuru Highway - Haile Selassie,1/6/2025 17:00,39,191
Waiyaki Way - Westlands,1/6/2025 17:00,34,184
Ngong Road - Adams Arcade,1/6/2025 17:00,39,117
Jogoo Road - City Stadium,1/6/2025 17:00,37,142
Thika Road - Muthaiga,1/6/2025 17:15,41,167
Uhuru Highway - Haile Selassie,1/6/2025 17:15,27,153
Waiyaki Way - Westlands,1/6/2025 17:15,29,179
Ngong Road - Adams Arcade,1/6/2025 17:15,34,137
Jogoo Road - City Stadium,1/6/2025 17:15,32,162
Thika Road - Muthaiga,1/6/2025 17:30,34,140
Uhuru Highway - Haile Selassie,1/6/2025 17:30,38,188
Waiyaki Way - Westlands,1/6/2025 17:30,39,156
Ngong Road - Adams Arcade,1/6/2025 17:30,21,134
Jogoo Road - City Stadium,1/6/2025 17:30,22,140
Thika Road - Muthaiga,1/6/2025 17:45,47,139
Uhuru Highway - Haile Selassie,1/6/2025 17:45,35,163
Waiyaki Way - Westlands,1/6/2025 17:45,29,150
Ngong Road - Adams Arcade,1/6/2025 17:45,26,113
Jogoo Road - City Stadium,1/6/2025 17:45,34,149
Thika Road - Muthaiga,1/6/2025 18:00,27,147
Uhuru Highway - Haile Selassie,1/6/2025 18:00,36,192
Waiyaki Way - Westlands,1/6/2025 18:00,31,162
Ngong Road - Adams Arcade,1/6/2025 18:00,29,128
Jogoo Road - City Stadium,1/6/2025 18:00,16,159
Thika Road - Muthaiga,1/6/2025 18:15,35,135
Uhuru Highway - Haile Selassie,1/6/2025 18:15,43,179
Waiyaki Way - Westlands,1/6/2025 18:15,27,148
Ngong Road - Adams Arcade,1/6/2025 18:15,21,128
Jogoo Road - City Stadium,1/6/2025 18:15,36,146
Thika Road - Muthaiga,1/6/2025 18:30,40,128
Uhuru Highway - Haile Selassie,1/6/2025 18:30,29,150
Waiyaki Way - Westlands,1/6/2025 18:30,44,155
Ngong Road - Adams Arcade,1/6/2025 18:30,10,131
Jogoo Road - City Stadium,1/6/2025 18:30,30,122
Thika Road - Muthaiga,1/6/2025 18:45,40,153
Uhuru Highway - Haile Selassie,1/6/2025 18:45,43,178
Waiyaki Way - Westlands,1/6/2025 18:45,38,151
Ngong Road - Adams Arcade,1/6/2025 18:45,20,111
Jogoo Road - City Stadium,1/6/2025 18:45,27,124
Thika Road - Muthaiga,1/6/2025 19:00,38,143
Uhuru Highway - Haile Selassie,1/6/2025 19:00,26,176
Waiyaki Way - Westlands,1/6/2025 19:00,19,157
Ngong Road - Adams Arcade,1/6/2025 19:00,25,156
Jogoo Road - City Stadium,1/6/2025 19:00,42,144
Thika Road - Muthaiga,1/6/2025 19:15,28,125
Uhuru Highway - Haile Selassie,1/6/2025 19:15,33,159
Waiyaki Way - Westlands,1/6/2025 19:15,37,166
Ngong Road - Adams Arcade,1/6/2025 19:15,10,174
Jogoo Road - City Stadium,1/6/2025 19:15,25,161
Thika Road - Muthaiga,1/6/2025 19:30,32,135
Uhuru Highway - Haile Selassie,1/6/2025 19:30,47,162
Waiyaki Way - Westlands,1/6/2025 19:30,31,172
Ngong Road - Adams Arcade,1/6/2025 19:30,16,156
Jogoo Road - City Stadium,1/6/2025 19:30,12,132
Thika Road - Muthaiga,1/6/2025 19:45,38,133
Uhuru Highway - Haile Selassie,1/6/2025 19:45,35,177
Waiyaki Way - Westlands,1/6/2025 19:45,37,138
Ngong Road - Adams Arcade,1/6/2025 19:45,33,139
Jogoo Road - City Stadium,1/6/2025 19:45,32,123
Thika Road - Muthaiga,1/6/2025 20:00,56,72
Uhuru Highway - Haile Selassie,1/6/2025 20:00,55,118
Waiyaki Way - Westlands,1/6/2025 20:00,50,87
Ngong Road - Adams Arcade,1/6/2025 20:00,54,62
Jogoo Road - City Stadium,1/6/2025 20:00,56,91
Thika Road - Muthaiga,1/6/2025 20:15,55,82
Uhuru Highway - Haile Selassie,1/6/2025 20:15,62,98
Waiyaki Way - Westlands,1/6/2025 20:15,55,89
Ngong Road - Adams Arcade,1/6/2025 20:15,29,79
Jogoo Road - City Stadium,1/6/2025 20:15,38,86
Thika Road - Muthaiga,1/6/2025 20:30,50,90
Uhuru Highway - Haile Selassie,1/6/2025 20:30,54,123
Waiyaki Way - Westlands,1/6/2025 20:30,55,97
Ngong Road - Adams Arcade,1/6/2025 20:30,44,99
Jogoo Road - City Stadium,1/6/2025 20:30,33,83
Thika Road - Muthaiga,1/6/2025 20:45,55,79
Uhuru Highway - Haile Selassie,1/6/2025 20:45,52,111
Waiyaki Way - Westlands,1/6/2025 20:45,45,110
Ngong Road - Adams Arcade,1/6/2025 20:45,54,84
Jogoo Road - City Stadium,1/6/2025 20:45,47,100
Thika Road - Muthaiga,1/6/2025 21:00,54,80
Uhuru Highway - Haile Selassie,1/6/2025 21:00,50,97
Waiyaki Way - Westlands,1/6/2025 21:00,48,111
Ngong Road - Adams Arcade,1/6/2025 21:00,59,64
Jogoo Road - City Stadium,1/6/2025 21:00,36,99
Thika Road - Muthaiga,1/6/2025 21:15,60,83
Uhuru Highway - Haile Selassie,1/6/2025 21:15,46,135
Waiyaki Way - Westlands,1/6/2025 21:15,61,114
Ngong Road - Adams Arcade,1/6/2025 21:15,42,75
Jogoo Road - City Stadium,1/6/2025 21:15,46,79
Thika Road - Muthaiga,1/6/2025 21:30,65,89
Uhuru Highway - Haile Selassie,1/6/2025 21:30,49,126
Waiyaki Way - Westlands,1/6/2025 21:30,49,70
Ngong Road - Adams Arcade,1/6/2025 21:30,46,89
Jogoo Road - City Stadium,1/6/2025 21:30,48,90
Thika Road - Muthaiga,1/6/2025 21:45,63,112
Uhuru Highway - Haile Selassie,1/6/2025 21:45,50,104
Waiyaki Way - Westlands,1/6/2025 21:45,63,97
Ngong Road - Adams Arcade,1/6/2025 21:45,44,82
Jogoo Road - City Stadium,1/6/2025 21:45,56,87
Thika Road - Muthaiga,1/6/2025 22:00,63,119
Uhuru Highway - Haile Selassie,1/6/2025 22:00,55,111
Waiyaki Way - Westlands,1/6/2025 22:00,55,64
Ngong Road - Adams Arcade,1/6/2025 22:00,48,87
Jogoo Road - City Stadium,1/6/2025 22:00,44,84
Thika Road - Muthaiga,1/6/2025 22:15,68,83
Uhuru Highway - Haile Selassie,1/6/2025 22:15,71,104
Waiyaki Way - Westlands,1/6/2025 22:15,39,106
Ngong Road - Adams Arcade,1/6/2025 22:15,39,83
Jogoo Road - City Stadium,1/6/2025 22:15,60,62
Thika Road - Muthaiga,1/6/2025 22:30,64,100
Uhuru Highway - Haile Selassie,1/6/2025 22:30,43,112
Waiyaki Way - Westlands,1/6/2025 22:30,56,92
Ngong Road - Adams Arcade,1/6/2025 22:30,24,69
Jogoo Road - City Stadium,1/6/2025 22:30,46,91
Thika Road - Muthaiga,1/6/2025 22:45,65,92
Uhuru Highway - Haile Selassie,1/6/2025 22:45,57,119
Waiyaki Way - Westlands,1/6/2025 22:45,37,117
Ngong Road - Adams Arcade,1/6/2025 22:45,50,92
Jogoo Road - City Stadium,1/6/2025 22:45,35,76
Thika Road - Muthaiga,1/6/2025 23:00,54,78
Uhuru Highway - Haile Selassie,1/6/2025 23:00,50,121
Waiyaki Way - Westlands,1/6/2025 23:00,45,87
Ngong Road - Adams Arcade,1/6/2025 23:00,45,101
Jogoo Road - City Stadium,1/6/2025 23:00,47,92
Thika Road - Muthaiga,1/6/2025 23:15,54,109
Uhuru Highway - Haile Selassie,1/6/2025 23:15,56,129
Waiyaki Way - Westlands,1/6/2025 23:15,70,97
Ngong Road - Adams Arcade,1/6/2025 23:15,42,69
Jogoo Road - City Stadium,1/6/2025 23:15,55,76
Thika Road - Muthaiga,1/6/2025 23:30,73,115
Uhuru Highway - Haile Selassie,1/6/2025 23:30,53,128
Waiyaki Way - Westlands,1/6/2025 23:30,36,94
Ngong Road - Adams Arcade,1/6/2025 23:30,48,115
Jogoo Road - City Stadium,1/6/2025 23:30,58,87
Thika Road - Muthaiga,1/6/2025 23:45,63,75
Uhuru Highway - Haile Selassie,1/6/2025 23:45,60,107
Waiyaki Way - Westlands,1/6/2025 23:45,38,99
Ngong Road - Adams Arcade,1/6/2025 23:45,53,86
Jogoo Road - City Stadium,1/6/2025 23:45,54,94
Thika Road - Muthaiga,1/7/2025 0:00,59,74
Uhuru Highway - Haile Selassie,1/7/2025 0:00,60,100
Waiyaki Way - Westlands,1/7/2025 0:00,55,100
Ngong Road - Adams Arcade,1/7/2025 0:00,50,101
Jogoo Road - City Stadium,1/7/2025 0:00,40,99
Thika Road - Muthaiga,1/7/2025 0:15,55,89
Uhuru Highway - Haile Selassie,1/7/2025 0:15,52,104
Waiyaki Way - Westlands,1/7/2025 0:15,34,85
Ngong Road - Adams Arcade,1/7/2025 0:15,46,74
Jogoo Road - City Stadium,1/7/2025 0:15,48,74
Thika Road - Muthaiga,1/7/2025 0:30,68,118
Uhuru Highway - Haile Selassie,1/7/2025 0:30,58,134
Waiyaki Way - Westlands,1/7/2025 0:30,44,117
Ngong Road - Adams Arcade,1/7/2025 0:30,23,75
Jogoo Road - City Stadium,1/7/2025 0:30,60,112
Thika Road - Muthaiga,1/7/2025 0:45,57,81
Uhuru Highway - Haile Selassie,1/7/2025 0:45,58,98
Waiyaki Way - Westlands,1/7/2025 0:45,36,116
Ngong Road - Adams Arcade,1/7/2025 0:45,42,91
Jogoo Road - City Stadium,1/7/2025 0:45,51,96
Thika Road - Muthaiga,1/7/2025 1:00,59,87
Uhuru Highway - Haile Selassie,1/7/2025 1:00,62,106
Waiyaki Way - Westlands,1/7/2025 1:00,51,106
Ngong Road - Adams Arcade,1/7/2025 1:00,41,65
Jogoo Road - City Stadium,1/7/2025 1:00,48,108
Thika Road - Muthaiga,1/7/2025 1:15,74,99
Uhuru Highway - Haile Selassie,1/7/2025 1:15,55,125
Waiyaki Way - Westlands,1/7/2025 1:15,29,92
Ngong Road - Adams Arcade,1/7/2025 1:15,42,82
Jogoo Road - City Stadium,1/7/2025 1:15,46,100
Thika Road - Muthaiga,1/7/2025 1:30,45,85
Uhuru Highway - Haile Selassie,1/7/2025 1:30,58,95
Waiyaki Way - Westlands,1/7/2025 1:30,49,125
Ngong Road - Adams Arcade,1/7/2025 1:30,52,89
Jogoo Road - City Stadium,1/7/2025 1:30,50,82
Thika Road - Muthaiga,1/7/2025 1:45,66,78
Uhuru Highway - Haile Selassie,1/7/2025 1:45,57,112
Waiyaki Way - Westlands,1/7/2025 1:45,55,88
Ngong Road - Adams Arcade,1/7/2025 1:45,36,116
Jogoo Road - City Stadium,1/7/2025 1:45,49,89
Thika Road - Muthaiga,1/7/2025 2:00,55,101
Uhuru Highway - Haile Selassie,1/7/2025 2:00,65,67
Waiyaki Way - Westlands,1/7/2025 2:00,36,111
Ngong Road - Adams Arcade,1/7/2025 2:00,57,75
Jogoo Road - City Stadium,1/7/2025 2:00,55,116
Thika Road - Muthaiga,1/7/2025 2:15,60,87
Uhuru Highway - Haile Selassie,1/7/2025 2:15,64,108
Waiyaki Way - Westlands,1/7/2025 2:15,43,86
Ngong Road - Adams Arcade,1/7/2025 2:15,44,100
Jogoo Road - City Stadium,1/7/2025 2:15,42,115
Thika Road - Muthaiga,1/7/2025 2:30,52,89
